job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,2.67,PG03,2.67,1.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_4,2.91,2010,6,6,6,3,0,5,0,0,72.88,74.96,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Female,1987,Y,1,1,0,level_4,3.01,2011,5,5,3,3,0,3,0,0,74.81333333,79.09,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.12,2013,4,4,3,4,0,2,0,0,43.18666667,48.33,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.25,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,3.13,2009,2,2,2,3,0,6,0,0,58.67,61.25,0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.42,PG03,0.42,1.5,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_3,3.14,2008,7,7,5,3,0,4,0,0,48.86,48.1,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,2.92,2012,1,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.15,2014,3,3,3,3,0,6,0,0,90.53,99.33,2,achiev_> 1.5,achiev_100%-150%,reached
JG04,0.83,PG03,0.83,1.42,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.36,2015,1,1,1,2,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,3.11,2009,6,6,4,3,0,6,0,0,60.06,55.35,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.58,PG03,1.58,2,RM_type_B,Permanent,Male,1990,Y,2,2,0,level_4,3.25,2014,3,3,2,2,0,8,0,0,58.88666667,59.01,0,achiev_50%-100%,achiev_< 50%,reached
JG03,1,PG01,1,0.92,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.01,2014,,1,2,1,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,1,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3.46,2011,6,6,6,4,0,0,0,0,51.76666667,58.37,0,achiev_< 50%,achiev_< 50%,reached
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1989,Y,2,0,2,level_4,3.1,2012,1,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,2,0,2,level_4,3,2011,6,6,5,4,0,6,0,0,50.61,56.21,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1985,Y,0,0,0,level_3,3,2008,5,5,5,3,0,3,0,0,53.75,57.65,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1,RM_type_B,Permanent,Female,1988,Y,0,0,0,level_4,3.13,2011,5,5,6,4,0,3,0,0,42.74,44.49,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.58,PG03,1.58,0.25,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3.55,2013,2,2,3,2,0,6,0,0,13.435,13.77,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.33,PG03,1.33,1.5,RM_type_A,Permanent,Male,1992,N,0,0,0,level_4,3.03,2015,2,2,2,3,0,5,0,0,,,,,,
JG04,0.42,PG03,0.42,1.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_4,3.19,2011,5,5,3,3,0,1,0,0,47.42333333,50.83,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.25,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.01,2013,3,3,2,3,0,0,0,0,42.55666667,47.75,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.33,PG03,1.33,1.83,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,2.75,2011,2,2,1,2,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.25,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_3,3.2,2010,6,6,4,3,0,2,0,0,61.65333333,67.66,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,2,2,0,level_4,2.77,2011,6,6,4,3,0,2,0,0,74.59333333,76.38,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.33,PG03,1.33,0.25,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,2.75,2012,5,5,5,4,0,3,2,0,43.76666667,44.13,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,0.25,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_4,2.82,2009,7,7,7,4,0,0,0,0,58.58,66.93,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,3.22,2013,3,3,3,3,0,4,0,0,65.24,67.41,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.1,2012,2,2,2,3,0,1,0,0,54.41,52.93,0,achiev_< 50%,achiev_< 50%,not reached
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,1992,N,0,0,0,level_4,3.18,2014,,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.25,RM_type_A,Permanent,Female,1987,Y,1,1,0,level_4,3.44,2009,6,6,5,3,0,4,0,0,75.92666667,78.89,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,1992,Y,1,0,1,level_3,3,2013,3,3,3,3,0,3,0,0,47.69666667,56.75,0,achiev_50%-100%,achiev_< 50%,reached
JG03,1,PG01,1,0.25,RM_type_B,Contract,Female,1991,N,0,0,0,level_4,3.28,2014,,1,2,1,0,0,0,0,,,,,,
JG04,1.33,PG03,1.33,1.5,RM_type_A,Permanent,Male,1991,Y,1,0,1,level_4,3.6,2014,2,2,2,3,0,1,0,0,,,,,,
JG04,2.67,PG03,2.67,0.25,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3.51,2010,6,6,5,3,0,4,0,0,50.69333333,62.21,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_4,3.28,2012,3,3,3,3,0,5,0,0,79.94,87.84,1,achiev_50%-100%,achiev_50%-100%,not reached
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,2.95,2013,1,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,2.95,2009,4,4,3,2,1,0,4,0,91.48666667,121.41,1,achiev_> 1.5,achiev_> 1.5,reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,3.56,2013,4,4,3,2,0,4,0,0,57.44,63.26,0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,3.12,2012,1,1,1,1,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,2.25,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,0,2014,2,2,1,3,0,3,1,0,20,20,0,,,
JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Female,1991,N,0,0,0,level_4,0,2013,,1,1,1,0,0,0,0,,,,,,
JG04,0.58,PG03,0.58,0.58,RM_type_B,Permanent,Female,1992,N,0,0,0,level_4,0,2014,1,1,1,1,0,0,0,0,,,,,,
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0,2013,1,1,1,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0,RM_type_A,Permanent,Female,1984,Y,1,0,1,level_3,3.01,2006,6,6,4,5,0,3,5,0,61.46666667,62.46,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,1.75,RM_type_B,Permanent,Female,1983,Y,2,1,1,level_4,3.21,2005,5,5,2,2,0,3,4,0,48.40666667,50.3,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1987,Y,2,0,2,level_4,2.89,2010,4,4,3,3,0,6,1,0,61.02333333,62.78,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.92,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3.19,2011,4,4,2,3,0,2,1,0,54.27,53.26,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,0.92,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_3,3.42,2013,3,3,2,2,0,2,2,0,51.89,51.89,0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.75,PG01,0.75,0.75,RM_type_B,Contract,Male,1994,N,0,0,0,level_4,3.46,2015,,1,1,1,0,0,0,0,,,,,,
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.25,2015,1,1,1,1,0,0,0,0,,,,,,
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.21,2014,1,1,1,1,0,0,0,0,,,,,,
JG03,0,PG01,0,0,RM_type_B,Contract,Female,1994,N,0,0,0,level_4,0,2013,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.75,RM_type_A,Permanent,Male,1984,Y,1,1,0,level_4,3.29,2012,6,6,4,5,0,9,3,0,102.1866667,105,3,achiev_> 1.5,achiev_> 1.5,not reached
JG04,1.83,PG03,1.83,3.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,,,,4,4,2,3,0,5,1,0,67.35333333,74.12,0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.5,PG01,0.5,0.5,RM_type_B,Contract,Male,1990,N,0,0,0,level_4,3.04,2013,,1,1,1,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,0.92,RM_type_B,Permanent,Male,1984,Y,1,1,0,level_4,2.99,2007,6,6,4,2,0,6,1,0,64.42666667,64.6,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1984,Y,1,1,0,level_4,2.8,2009,6,6,2,3,0,2,0,0,87.58333333,86.86,3,achiev_< 50%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,1.17,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3.14,2012,1,1,1,2,0,0,0,0,,,,,,
JG03,0,PG01,0,0,RM_type_B,Contract,Female,1993,N,0,0,0,level_4,0,2013,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_3,3.27,2010,5,5,3,4,0,3,1,0,71.67,71.98,0,Tidak diberikan target,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.75,RM_type_A,Permanent,Female,1989,Y,2,0,2,level_4,3.35,2010,4,4,2,3,0,0,1,0,57.54666667,61.92,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.92,RM_type_B,Permanent,Female,1989,Y,2,1,1,level_4,3.2,2011,2,2,3,2,0,8,0,0,45.54,45.54,0,achiev_< 50%,achiev_> 1.5,reached
JG04,1.25,PG03,1.25,0.17,RM_type_A,Permanent,Male,1992,Y,1,0,1,level_4,0,2014,2,2,2,3,0,5,0,0,30.52,30.52,0,achiev_< 50%,achiev_< 50%,not reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,3.16,2013,1,1,1,1,0,0,0,0,,,,,,
JG05,8,PG06,3.5,0,RM_type_A,Permanent,Male,1968,Y,2,0,2,level_4,2.73,1993,18,22,15,6,0,3,0,0,73.65666667,70.59,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,0.92,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,3.2,2009,6,6,3,3,0,5,8,0,65.78666667,65.31,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1986,Y,2,2,0,level_4,0,2014,3,3,3,2,0,0,26,0,43.15,43.15,0,achiev_< 50%,achiev_< 50%,reached
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,1990,N,0,0,0,level_3,3.08,2011,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.92,RM_type_C,Permanent,Female,1987,Y,1,0,1,level_4,3.23,2009,6,6,3,3,0,3,2,0,99.36666667,100.98,3,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1989,Y,2,0,2,level_4,0,2011,5,5,3,2,0,3,6,0,71.17666667,72.89,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.75,PG03,1.75,0,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_0,0,0,4,4,3,3,0,12,6,0,58.03333333,65.96,0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Male,1994,N,0,0,0,level_4,0,2013,1,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1982,Y,0,0,0,level_4,2.9,2006,5,5,4,4,0,0,3,0,68.61,72.83,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.92,RM_type_A,Permanent,Male,1990,Y,2,1,1,level_3,3.39,2010,5,5,3,3,0,3,0,0,70.89,76.15,0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.5,PG01,0.5,0.5,RM_type_B,Contract,Male,1989,N,0,0,0,level_4,0,2013,,1,1,2,0,0,0,0,,,,,,
JG03,0,PG01,0,0,RM_type_B,Contract,Female,1995,N,0,0,0,level_4,0,2013,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,3.5,RM_type_A,Permanent,Male,1982,Y,2,2,0,level_4,312,2006,6,6,3,3,1,3,3,0,99.67666667,96.9,3,achiev_100%-150%,achiev_50%-100%,not reached
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,0,2013,3,3,2,3,1,3,1,0,90.46,114.92,2,achiev_> 1.5,achiev_> 1.5,reached
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Male,1994,N,0,0,0,level_4,0,2013,1,1,1,1,0,0,0,0,,,,,,
JG04,8,PG04,4.5,0.5,RM_type_B,Permanent,Male,1975,Y,2,0,2,level_4,3.28,1999,15,17,8,11,0,0,0,0,74.08666667,91.34,1,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.83,PG03,1.83,2.75,RM_type_C,Permanent,Male,1989,Y,1,0,1,level_4,315,2011,6,6,3,3,1,7,1,0,74.30333333,78.26,0,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.24,2011,5,5,4,4,0,5,0,0,105.7333333,115.68,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1990,Y,1,1,0,level_4,3.26,2013,3,3,2,2,0,2,0,0,54.40333333,74.88,0,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.75,PG03,1.75,3.25,RM_type_A,Permanent,Male,1989,Y,1,0,1,level_4,0,2014,3,3,1,4,1,0,0,0,76.26,78.51,0,achiev_< 50%,achiev_50%-100%,reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,0,2013,1,1,1,2,0,0,0,0,,,,,,
JG04,2,PG04,0,1.42,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,301,2012,5,5,2,3,3,7,0,0,109.57,118.34,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.17,PG03,1.17,1.33,RM_type_A,Permanent,Male,1989,Y,1,0,1,level_4,0,2014,1,1,2,3,0,0,1,0,,,,,,
JG04,1.08,PG03,1.08,1.33,RM_type_C,Permanent,Male,1991,Y,0,0,0,level_4,0,2013,1,1,1,2,0,0,2,0,,,,,,
JG03,1,PG01,1,1,RM_type_B,Contract,Male,1993,N,0,0,0,level_4,0,2013,,1,1,1,0,0,2,0,,,,,,
JG04,1.58,PG03,1.58,1.42,RM_type_A,Permanent,Male,1988,Y,2,1,1,level_4,327,2011,5,5,2,4,1,4,0,0,107.3866667,101.58,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,0.92,PG03,0.92,0.92,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,0,2013,1,1,1,3,0,0,0,0,,,,,,
JG05,0.25,PG05,0.25,0.5,RM_type_A,Permanent,Male,1976,Y,2,0,2,level_4,0,1999,17,18,15,8,1,3,0,0,83.86,82.89,1,achiev_> 1.5,achiev_< 50%,not reached
JG03,1,PG01,1,1,RM_type_B,Contract,Male,1989,N,0,0,0,level_4,3.17,2013,,1,1,1,0,0,1,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.01,2017,1,1,1,1,0,0,0,0,,,,,,
JG04,2.17,PG03,2.17,1.42,RM_type_A,Permanent,Female,1989,Y,1,0,1,level_4,331,2012,6,6,3,4,4,3,13,0,97.71,108.76,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,2.78,2015,4,4,2,3,0,0,0,0,43.49666667,77.6,0,achiev_50%-100%,achiev_100%-150%,reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Female,1991,Y,1,0,1,level_4,0,2013,1,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,2.98,2009,6,6,4,4,0,3,12,0,74.73333333,71.28,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,2,RM_type_B,Permanent,Male,1983,Y,2,2,0,level_4,2.95,2007,6,6,4,2,0,4,2,0,16.66666667,20,0,,,
JG04,1.5,PG03,1.5,2.5,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,0,2014,3,3,1,2,0,3,0,0,13.32,13.32,0,achiev_< 50%,achiev_< 50%,reached
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.25,2017,1,1,1,1,0,0,0,0,,,,,,
JG05,7.33,PG07,8,1.5,RM_type_C,Permanent,Female,1964,Y,1,1,0,level_3,2.66,1987,31,31,13,8,0,1,0,0,78.30666667,84.59,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1984,Y,2,2,0,level_3,3.36,2005,7,7,4,3,1,4,0,0,78.86666667,90.68,1,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,2.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,0,2014,3,3,1,2,0,2,1,0,49.52,49.52,0,achiev_< 50%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1980,Y,2,2,0,level_4,2.86,2004,7,7,3,3,0,3,3,0,54.74333333,60.1,0,achiev_50%-100%,achiev_< 50%,reached
JG05,0.75,PG05,0.75,1.5,RM_type_A,Permanent,Male,1976,Y,1,1,0,level_4,3.06,1998,17,18,11,10,1,6,2,0,68.20666667,79.17,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Female,1987,Y,1,0,1,level_4,3.3,2009,4,4,2,2,0,4,4,0,67.01666667,83.7,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,2.5,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.38,2011,3,3,1,2,0,4,2,0,20,20,0,,,
JG03,1.58,PG01,1.58,0.42,RM_type_B,Contract,Male,1991,Y,0,0,0,level_4,0,2013,,2,2,2,0,1,1,0,,,,,,
JG04,1.83,PG03,1.83,2.5,RM_type_C,Permanent,Female,1983,Y,2,1,1,level_4,2.86,2005,7,7,3,3,0,15,4,0,64.95333333,71.36,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,3.68,2011,5,5,3,3,0,3,1,0,78.2,83.68,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,2.5,RM_type_C,Permanent,Female,1981,Y,2,1,1,level_4,3.23,2004,6,6,3,4,0,4,1,0,63.24333333,61.26,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.33,PG03,1.33,1.5,RM_type_A,Permanent,Male,1991,Y,1,0,1,level_4,3.05,2013,2,2,2,3,0,1,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,2.9,2015,1,1,1,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.25,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,3.26,2014,1,1,2,1,0,0,0,0,,,,,,
JG04,7.42,PG04,3.5,2.5,RM_type_C,Permanent,Female,1982,Y,2,2,0,level_4,2.86,2005,7,7,4,2,0,0,2,0,64.52333333,70.56,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,3.07,2007,6,6,3,3,0,0,2,0,47.35666667,49.42,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,3.04,2011,3,3,2,2,0,6,0,0,39,39,0,achiev_< 50%,achiev_< 50%,reached
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1989,N,0,0,0,level_4,2.92,2014,,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3,2013,3,3,2,2,0,2,3,0,20,20,0,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,1990,Y,0,0,0,level_4,3.31,2018,,1,1,1,0,0,0,0,,,,,,
JG04,7.5,PG04,5.5,1.5,RM_type_A,Permanent,Female,1973,Y,2,1,1,level_4,3.32,1995,18,22,12,8,1,3,2,0,68.24333333,70.71,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1985,Y,0,0,0,level_4,3.14,2006,6,6,3,5,0,7,1,0,68.62333333,70.66,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.5,RM_type_C,Permanent,Female,1985,Y,2,1,1,level_4,3.28,2009,5,5,3,4,0,7,3,0,48.91333333,60.14,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1986,N,0,0,0,level_3,3.54,2008,5,5,2,3,0,6,0,0,54.96333333,59.93,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1988,Y,2,0,2,level_4,3.4,2011,3,3,2,2,0,2,4,0,13.04,13.04,0,achiev_< 50%,achiev_< 50%,reached
JG04,8,PG04,4.5,0.5,RM_type_A,Permanent,Male,1981,Y,3,3,0,level_4,2.9,2003,15,15,10,8,0,2,0,0,75.76,85.89,1,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.4,2016,2,2,2,2,0,2,2,0,20,20,0,,,
JG04,1.83,PG03,1.83,0.5,RM_type_C,Permanent,Female,1985,Y,2,1,1,level_4,3.56,2007,6,6,3,4,0,7,4,0,60.76,68.32,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,3.34,2010,4,4,2,4,0,7,2,0,68.85666667,74.04,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Female,1987,Y,1,0,1,level_4,3.33,2010,4,4,2,3,0,3,6,0,94.59666667,113.19,2,achiev_100%-150%,achiev_100%-150%,reached
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1992,Y,1,0,1,level_4,3.25,2013,1,1,1,2,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_3,3,2008,4,4,3,4,0,6,9,0,90.05333333,95.06,3,achiev_50%-100%,achiev_50%-100%,reached
JG05,8,PG07,8,2.5,RM_type_A,Permanent,Female,1965,Y,2,2,0,level_4,2.75,1987,31,31,8,8,0,0,9,0,62.82333333,66.96,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,8,PG04,4.5,1.5,RM_type_A,Permanent,Male,1982,Y,2,1,1,level_4,3.2,2006,8,8,4,3,3,2,4,0,74.31,75.38,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.07,2010,4,4,3,4,0,5,0,0,99.10333333,102.18,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.5,PG03,1.5,2.5,RM_type_B,Permanent,Male,1987,Y,2,0,2,level_3,2.83,2009,4,4,2,3,0,3,3,0,61.65333333,64.48,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,2.5,RM_type_C,Permanent,Female,1989,Y,1,1,0,level_4,3.2,2012,4,4,4,4,0,3,28,0,63.87333333,70.22,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_3,3.38,2015,3,3,1,3,0,5,0,0,13.11,13.11,0,achiev_< 50%,achiev_< 50%,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Female,1990,N,0,0,0,level_4,3.38,2013,,1,1,1,0,0,0,0,,,,,,
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0,2013,1,1,1,1,0,0,0,0,,,,,,
JG05,7.33,PG07,8,0,RM_type_C,Permanent,Female,1964,Y,3,2,1,level_4,0,2002,30,30,15,9,0,5,5,0,63.88,76.65,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0,RM_type_A,Permanent,Male,1983,Y,2,1,1,level_4,2.9,2006,7,7,5,4,0,6,5,0,83.82666667,102.19,1,achiev_50%-100%,achiev_50%-100%,reached
